"location.venue_state","location.lng","location.lat","style_category","med_lat","med_lng","lat_dist","lng_dist"
"FL",-81.774,24.5847,"Red",28.0949,-81.548,3.5102,0.225999999999999
"CT",-72.8061,41.5504,"Red",41.4837,-72.633,-0.0667000000000044,0.173100000000005
"NC",-79.7726,34.9393,"Red",35.5917,-80.7803,0.6524,-1.00770000000001
"FL",-82.7497,27.9249,"Red",28.0949,-81.548,0.169999999999998,1.2017
"NJ",-74.0298,40.7409,"Red",40.398,-74.2344,-0.3429,-0.204599999999999
"NY",-75.9471,43.9777,"Red",40.78515,-73.9843,-3.19255,1.96280000000002
"NH",-71.2912,42.8945,"Lager",42.8978,-71.4387,0.00330000000000297,-0.147499999999994
"TX",-97.7421,30.2799,"Lager",31.8181,-97.0367,1.5382,0.705399999999997
"NY",-73.9875,40.7007,"Lager",40.78515,-73.9843,0.0844500000000039,0.00320000000000675
"NY",-73.9555,40.6907,"Lager",40.78515,-73.9843,0.0944500000000019,-0.0287999999999897
"NY",-73.9544,40.7698,"Other",40.78515,-73.9843,0.0153500000000051,-0.0298999999999836
"NE",-96.7055,40.814,"Other",41.285,-96.0075,0.470999999999997,0.698000000000008
"MI",-85.2809,42.44,"Other",42.7705,-84.20155,0.330500000000001,1.07935000000001
"HI",-155.888,19.9255,"Lager",21.09355,-157.1175,1.16805,-1.2295
"FL",-81.5851,28.4055,"Lager",28.0949,-81.548,-0.310600000000001,0.0370999999999952
"NH",-71.4144,42.8176,"Lager",42.8978,-71.4387,0.0802000000000049,-0.0242999999999967
"HI",-156.436,20.8946,"Lager",21.09355,-157.1175,0.19895,-0.6815
"TN",-87.3769,36.6268,"Lager",36.151,-86.7968,-0.4758,0.580100000000002
"PA",-75.4561,40.1938,"Lager",40.2875,-75.9941,0.0936999999999983,-0.537999999999997
"CO",-105.942,39.5796,"Lager",39.74725,-105.027,0.167650000000002,0.914999999999992
"FL",-80.2523,26.1111,"Lager",28.0949,-81.548,1.9838,-1.2957
"CO",-104.995,39.747,"Lager",39.74725,-105.027,0.000250000000001194,-0.0319999999999965
"PA",-75.6073,41.4714,"Lager",40.2875,-75.9941,-1.1839,-0.386800000000008
"WI",-88.1102,42.5541,"Lager",43.0746,-88.1102,0.520499999999998,0
"MO",-94.6592,39.2417,"Lager",38.8689,-94.18805,-0.372800000000005,0.471149999999994
"IL",-90.1868,38.8888,"Lager",41.8881,-88.0669,2.9993,2.1199
"MA",-70.8469,42.018,"Lager",42.3518,-71.135,0.333799999999997,-0.2881
"MA",-71.1343,42.352,"Lager",42.3518,-71.135,-0.000199999999999534,-0.000700000000009027
"MA",-71.134,42.3518,"Lager",42.3518,-71.135,0,-0.00100000000000477
"NY",-73.9935,40.7505,"Lager",40.78515,-73.9843,0.0346499999999992,0.00920000000000698
"OH",-84.3283,39.2722,"Lager",39.6268,-84.1733,0.354600000000005,0.155000000000001
"MD",-79.3137,39.5099,"Lager",39.2825,-76.8102,-0.227400000000003,2.5035
"NH",-70.8147,42.9011,"Lager",42.8978,-71.4387,-0.00329999999999586,-0.623999999999995
"MI",-86.2722,43.1372,"Lager",42.7705,-84.20155,-0.366700000000002,2.07065
"IN",-84.8766,39.8346,"Lager",39.9325,-86.0955,0.0979000000000028,-1.2189
"CT",-73.0246,41.679,"Lager",41.4837,-72.633,-0.195300000000003,0.391600000000011
"MI",-85.5133,42.6316,"Lager",42.7705,-84.20155,0.1389,1.31175
"FL",-81.6089,30.3532,"Lager",28.0949,-81.548,-2.2583,0.0609000000000037
"SC",-80.1403,32.9725,"Lager",32.99545,-80.19675,0.0229500000000016,-0.0564500000000123
"TN",-83.8033,36.2495,"Lager",36.151,-86.7968,-0.0984999999999943,-2.99350000000001
"PA",-80.2264,40.6131,"Lager",40.2875,-75.9941,-0.325600000000001,4.2323
"PA",-80.2264,40.6131,"Lager",40.2875,-75.9941,-0.325600000000001,4.2323
"PA",-80.2264,40.6131,"Lager",40.2875,-75.9941,-0.325600000000001,4.2323
"PA",-80.2264,40.6131,"Lager",40.2875,-75.9941,-0.325600000000001,4.2323
"NY",-75.9471,43.9777,"Lager",40.78515,-73.9843,-3.19255,1.96280000000002
"OH",-81.4731,40.4919,"Lager",39.6268,-84.1733,-0.865099999999998,-2.7002
"NY",-78.407,43.0018,"Lager",40.78515,-73.9843,-2.21665,4.42270000000001
"WI",-88.7564,42.8356,"Lager",43.0746,-88.1102,0.238999999999997,0.646199999999993
"PA",-79.8108,40.5275,"Lager",40.2875,-75.9941,-0.240000000000002,3.8167
"NE",-96.0375,41.1394,"Lager",41.285,-96.0075,0.145599999999995,0.0300000000000011
"CA",-117.9,33.6011,"Lager",37.9779,-122.415,4.3768,-4.515
"FL",-82.5709,27.462,"Lager",28.0949,-81.548,0.632899999999999,1.02289999999999
"NC",-79.2403,36.079,"Lager",35.5917,-80.7803,-0.487299999999998,-1.54000000000001
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"LA",-90.0689,29.9553,"Lager",29.9553,-90.0689,0,0
"OH",-81.4449,41.1012,"Lager",39.6268,-84.1733,-1.4744,-2.72839999999999
"NY",-73.4465,40.6777,"Stout",40.78515,-73.9843,0.10745,-0.53779999999999
"IN",-86.6086,40.1292,"Stout",39.9325,-86.0955,-0.196699999999993,0.513099999999994
"TN",-86.7752,36.122,"Stout",36.151,-86.7968,0.0290000000000035,-0.0216000000000065
"IL",-87.6539,41.9445,"Stout",41.8881,-88.0669,-0.0563999999999965,-0.413000000000011
"NH",-71.463,42.9894,"Stout",42.8978,-71.4387,-0.0915999999999997,0.0242999999999967
"NY",-73.9803,40.7599,"Stout",40.78515,-73.9843,0.0252499999999998,-0.00399999999999068
"CA",-119.943,38.9544,"Stout",37.9779,-122.415,-0.976500000000001,-2.47200000000001
"CA",-122.162,37.4457,"Stout",37.9779,-122.415,0.532199999999996,-0.253
"OR",-122.656,45.5229,"Stout",45.5166,-122.656,-0.00630000000000308,0
"WI",-87.7211,43.7497,"Stout",43.0746,-88.1102,-0.6751,-0.389099999999999
"TX",-97.7596,30.2972,"Stout",31.8181,-97.0367,1.5209,0.72290000000001
"NJ",-74.3792,39.5666,"Stout",40.398,-74.2344,0.831400000000002,0.144800000000004
"IL",-87.6341,41.4741,"Stout",41.8881,-88.0669,0.414000000000001,-0.4328
"PA",-79.5457,40.302,"Stout",40.2875,-75.9941,-0.0144999999999982,3.55159999999999
"IL",-87.6541,41.9136,"Stout",41.8881,-88.0669,-0.025500000000001,-0.412800000000004
"NV",-115.173,36.105,"Stout",36.054,-115.09,-0.0509999999999948,0.0829999999999984
"CA",-118.235,33.9727,"Stout",37.9779,-122.415,4.00519999999999,-4.18000000000001
"CA",-118.235,33.9727,"Stout",37.9779,-122.415,4.00519999999999,-4.18000000000001
"CA",-118.235,33.9727,"Stout",37.9779,-122.415,4.00519999999999,-4.18000000000001
"CA",-118.235,33.9727,"Stout",37.9779,-122.415,4.00519999999999,-4.18000000000001
"CA",-117.808,33.7233,"Stout",37.9779,-122.415,4.2546,-4.607
"CA",-117.633,34.3604,"Stout",37.9779,-122.415,3.6175,-4.78200000000001
"CT",-71.9524,41.4681,"Stout",41.4837,-72.633,0.0155999999999992,-0.680599999999998
"CT",-71.9524,41.4681,"Stout",41.4837,-72.633,0.0155999999999992,-0.680599999999998
"CT",-71.9524,41.4681,"Stout",41.4837,-72.633,0.0155999999999992,-0.680599999999998
"CT",-71.9524,41.4681,"Stout",41.4837,-72.633,0.0155999999999992,-0.680599999999998
"IN",-86.146,39.8512,"Stout",39.9325,-86.0955,0.0813000000000059,0.0504999999999995
"OR",-121.778,42.2284,"IPA",45.5166,-122.656,3.2882,-0.878
"OR",-121.778,42.2284,"IPA",45.5166,-122.656,3.2882,-0.878
"OR",-121.778,42.2284,"IPA",45.5166,-122.656,3.2882,-0.878
"OR",-121.778,42.2284,"IPA",45.5166,-122.656,3.2882,-0.878
"GA",-84.3546,33.782,"IPA",33.9931,-84.3196,0.211100000000002,0.0350000000000108
"NJ",-75.0494,39.9522,"IPA",40.398,-74.2344,0.445800000000006,0.815000000000012
"WA",-122.199,47.6143,"Other",47.6083,-122.315,-0.00600000000000023,-0.116
"KS",-97.424,38.1354,"Other",38.1354,-97.252,0,0.172000000000011
"CA",-118.267,34.0431,"Other",37.9779,-122.415,3.9348,-4.14800000000001
"TX",-97.0158,32.7617,"Other",31.8181,-97.0367,-0.943599999999996,-0.0208999999999975
"CA",-118.938,34.1912,"Brown",37.9779,-122.415,3.7867,-3.477
"IN",-86.1571,39.6338,"Brown",39.9325,-86.0955,0.298700000000004,0.0615999999999985
"UT",-111.899,40.32,"Brown",40.7602,-111.887,0.440199999999997,0.0120000000000005
"IN",-85.1476,41.0742,"Brown",39.9325,-86.0955,-1.14169999999999,-0.947900000000004
"PA",-76.6066,40.1527,"Brown",40.2875,-75.9941,0.134799999999998,0.612499999999997
"NY",-73.6907,42.7284,"Brown",40.78515,-73.9843,-1.94325,-0.293599999999984
"PA",-80.3575,41.043,"Brown",40.2875,-75.9941,-0.755499999999998,4.3634
"IL",-87.6582,41.9488,"Brown",41.8881,-88.0669,-0.0606999999999971,-0.40870000000001
"TX",-95.1283,29.549,"Brown",31.8181,-97.0367,2.2691,-1.9084
"OH",-82.6522,41.3955,"Brown",39.6268,-84.1733,-1.7687,-1.5211
"DE",-75.5676,39.1516,"Brown",39.683,-75.7106,0.531399999999998,-0.143000000000001
"AZ",-111.976,33.3182,"Brown",33.5664,-112.0315,0.248200000000004,-0.055499999999995
"NV",-115.17,36.1222,"Brown",36.054,-115.09,-0.0681999999999974,0.0799999999999983
"MA",-71.135,42.4213,"Brown",42.3518,-71.135,-0.069500000000005,0
"NV",-115.17,36.1176,"Brown",36.054,-115.09,-0.063600000000001,0.0799999999999983
"CA",-122.062,37.9447,"Brown",37.9779,-122.415,0.0332000000000008,-0.353000000000009
"WI",-87.9348,43.0245,"Brown",43.0746,-88.1102,0.0500999999999934,-0.17540000000001
"OK",-97.6284,35.4611,"Brown",35.72935,-96.72525,0.268249999999995,0.903150000000011
"IL",-89.6152,40.6983,"Brown",41.8881,-88.0669,1.1898,1.5483
"OH",-83.0047,40.032,"Brown",39.6268,-84.1733,-0.405199999999994,-1.1686
"FL",-80.3269,25.9476,"Brown",28.0949,-81.548,2.1473,-1.22110000000001
"MO",-90.9871,38.5308,"Brown",38.8689,-94.18805,0.338099999999997,-3.20095000000001
"IA",-93.264,42.5211,"Brown",41.5784,-92.468,-0.942699999999995,0.796000000000006
"FL",-80.245,25.7252,"Brown",28.0949,-81.548,2.3697,-1.303
"TX",-96.6879,33.002,"Brown",31.8181,-97.0367,-1.1839,-0.348799999999997
"DE",-75.6796,39.4827,"Brown",39.683,-75.7106,0.200299999999999,-0.0310000000000059
"NC",-78.9515,35.9469,"Brown",35.5917,-80.7803,-0.355199999999996,-1.82880000000002
"PA",-77.8572,40.7972,"Brown",40.2875,-75.9941,-0.509699999999995,1.8631
"TX",-97.3169,32.8945,"Brown",31.8181,-97.0367,-1.0764,0.280200000000008
"NJ",-74.506,40.9048,"Brown",40.398,-74.2344,-0.506799999999998,0.271600000000007
"KY",-85.67,38.2536,"Brown",37.6559,-84.7508,-0.597699999999996,0.919200000000004
"FL",-81.43,28.4053,"Brown",28.0949,-81.548,-0.310400000000001,-0.117999999999995
"FL",-81.4352,28.7068,"Brown",28.0949,-81.548,-0.611900000000002,-0.112800000000007
"FL",-81.4352,28.7068,"Brown",28.0949,-81.548,-0.611900000000002,-0.112800000000007
"FL",-81.4352,28.7068,"Brown",28.0949,-81.548,-0.611900000000002,-0.112800000000007
"FL",-81.4352,28.7068,"Brown",28.0949,-81.548,-0.611900000000002,-0.112800000000007
"PA",-75.9941,40.3146,"Brown",40.2875,-75.9941,-0.0270999999999972,0
"PA",-75.9941,40.3146,"Brown",40.2875,-75.9941,-0.0270999999999972,0
"PA",-75.9941,40.3146,"Brown",40.2875,-75.9941,-0.0270999999999972,0
"PA",-75.9941,40.3146,"Brown",40.2875,-75.9941,-0.0270999999999972,0
"FL",-82.8289,27.9558,"Brown",28.0949,-81.548,0.139099999999999,1.2809
"FL",-81.8031,24.5541,"Brown",28.0949,-81.548,3.5408,0.255099999999999
"TX",-96.7626,33.1795,"Brown",31.8181,-97.0367,-1.3614,-0.27409999999999
"NY",-73.4921,40.6822,"Brown",40.78515,-73.9843,0.10295,-0.492199999999997
"MI",-85.5424,42.951,"Brown",42.7705,-84.20155,-0.180500000000002,1.34085
"NH",-70.9256,43.1331,"Brown",42.8978,-71.4387,-0.235299999999995,-0.513099999999994
"ME",-70.2183,44.0937,"Brown",44.1061,-70.2255,0.0123999999999995,-0.00719999999999743
"NE",-96.6825,40.7846,"Brown",41.285,-96.0075,0.500399999999999,0.675000000000011
"CO",-104.793,39.9038,"Brown",39.74725,-105.027,-0.156549999999996,-0.233999999999995
"HI",-158.007,21.3211,"Brown",21.09355,-157.1175,-0.227550000000001,0.889499999999998
"FL",-82.6368,27.772,"IPA",28.0949,-81.548,0.322900000000001,1.08879999999999
"MI",-83.0159,42.7781,"IPA",42.7705,-84.20155,-0.0076000000000036,-1.18565
"OR",-122.58,45.519,"IPA",45.5166,-122.656,-0.00240000000000151,-0.0760000000000076
"MI",-84.2253,43.6245,"IPA",42.7705,-84.20155,-0.853999999999999,0.0237500000000068
"PA",-75.1686,39.9493,"IPA",40.2875,-75.9941,0.338200000000001,-0.825500000000005
"VA",-77.2922,38.6723,"IPA",37.56675,-77.4482,-1.10555,-0.156000000000006
"IN",-86.0335,39.9281,"IPA",39.9325,-86.0955,0.00440000000000396,-0.0619999999999976
"MI",-85.6734,42.9653,"IPA",42.7705,-84.20155,-0.194800000000001,1.47185
"NJ",-74.6887,40.2361,"IPA",40.398,-74.2344,0.161900000000003,0.454300000000003
"FL",-81.7524,24.5715,"IPA",28.0949,-81.548,3.5234,0.204399999999993
"IN",-86.5167,39.164,"IPA",39.9325,-86.0955,0.768500000000003,0.421199999999999
"MD",-76.6432,39.4548,"IPA",39.2825,-76.8102,-0.1723,-0.167000000000002
"VA",-77.0836,38.7484,"IPA",37.56675,-77.4482,-1.18165,-0.364599999999996
"NY",-73.9858,40.67,"IPA",40.78515,-73.9843,0.11515,0.00150000000000716
"CA",-118.308,34.1805,"IPA",37.9779,-122.415,3.7974,-4.107
"IL",-88.7325,41.9449,"IPA",41.8881,-88.0669,-0.0567999999999955,0.665599999999998
"DE",-75.7469,39.6836,"IPA",39.683,-75.7106,-0.000599999999998602,0.0362999999999971
"SC",-79.9434,32.7935,"IPA",32.99545,-80.19675,0.201949999999997,-0.253350000000012
"CA",-117.918,33.6426,"IPA",37.9779,-122.415,4.3353,-4.497
"CA",-117.694,33.5945,"IPA",37.9779,-122.415,4.3834,-4.721
"MN",-92.2225,46.7495,"IPA",44.8819,-93.2094,-1.8676,-0.986900000000006
"NV",-115.175,36.1177,"IPA",36.054,-115.09,-0.0636999999999972,0.0849999999999937
"TX",-97.8598,30.0125,"IPA",31.8181,-97.0367,1.8056,0.823100000000011
"CA",-118.308,34.1805,"IPA",37.9779,-122.415,3.7974,-4.107
"MA",-71.2652,42.0934,"IPA",42.3518,-71.135,0.258399999999995,0.130199999999988
"OR",-122.879,45.5377,"IPA",45.5166,-122.656,-0.0211000000000041,0.222999999999999
"MI",-85.4906,43.0914,"IPA",42.7705,-84.20155,-0.320900000000002,1.28905
"CA",-120.66,35.2813,"IPA",37.9779,-122.415,2.6966,-1.75500000000001
"CA",-121.999,37.8222,"IPA",37.9779,-122.415,0.155699999999996,-0.416000000000011
"CA",-121.875,37.6781,"IPA",37.9779,-122.415,0.299799999999998,-0.540000000000006
"OR",-122.803,45.4875,"IPA",45.5166,-122.656,0.0290999999999997,0.146999999999991
"FL",-80.2541,27.2002,"IPA",28.0949,-81.548,0.8947,-1.29390000000001
"IA",-91.2608,41.5699,"IPA",41.5784,-92.468,0.00850000000000506,-1.20719999999999
"FL",-82.6362,27.7714,"IPA",28.0949,-81.548,0.323499999999999,1.0882
"FL",-82.3285,26.9173,"IPA",28.0949,-81.548,1.1776,0.780500000000004
"PA",-75.5942,40.3927,"IPA",40.2875,-75.9941,-0.105199999999996,-0.399900000000002
"PA",-76.2995,40.1189,"IPA",40.2875,-75.9941,0.168600000000005,0.305399999999992
"PA",-74.828,40.188,"IPA",40.2875,-75.9941,0.099499999999999,-1.1661
"NC",-77.0545,35.5429,"IPA",35.5917,-80.7803,0.0488,-3.72580000000001
"NJ",-75.1215,39.7093,"IPA",40.398,-74.2344,0.688700000000004,0.887100000000004
"TN",-84.0581,35.9001,"IPA",36.151,-86.7968,0.250900000000001,-2.73870000000001
"VT",-73.1509,44.5016,"IPA",44.37925,-72.99335,-0.122350000000004,0.157550000000001
"MA",-71.0621,42.366,"IPA",42.3518,-71.135,-0.0142000000000024,-0.0729000000000042
"MA",-71.0842,42.3481,"IPA",42.3518,-71.135,0.00369999999999493,-0.0508000000000095
"GA",-81.0927,32.0753,"IPA",33.9931,-84.3196,1.9178,-3.2269
"FL",-80.387,25.689,"IPA",28.0949,-81.548,2.4059,-1.161
"NJ",-74.3006,40.2532,"IPA",40.398,-74.2344,0.144800000000004,0.0662000000000091
"MN",-93.2081,44.9281,"IPA",44.8819,-93.2094,-0.0461999999999989,-0.00130000000000052
"MA",-71.0778,42.3439,"IPA",42.3518,-71.135,0.00789999999999935,-0.0572000000000088
"OR",-122.985,45.5224,"Pale",45.5166,-122.656,-0.00580000000000069,0.328999999999994
"PA",-80.4159,40.1162,"Pale",40.2875,-75.9941,0.171300000000002,4.42179999999999
"WI",-87.972,43.2842,"Pale",43.0746,-88.1102,-0.209600000000002,-0.138200000000012
"LA",-90.0693,29.9407,"Pale",29.9553,-90.0689,0.0146000000000015,0.000399999999999068
"PA",-75.6219,40.5778,"Pale",40.2875,-75.9941,-0.290300000000002,-0.372200000000007
"NY",-73.9244,41.7032,"Pale",40.78515,-73.9843,-0.918050000000001,-0.0598999999999847
"NV",-115.171,36.1176,"Pale",36.054,-115.09,-0.063600000000001,0.0810000000000031
"TX",-94.7534,32.5408,"Pale",31.8181,-97.0367,-0.722699999999996,-2.2833
"VT",-73.1578,44.498,"Pale",44.37925,-72.99335,-0.118749999999999,0.164450000000002
"NY",-73.9254,41.7027,"Pale",40.78515,-73.9843,-0.917549999999999,-0.0588999999999942
"NJ",-74.2274,40.4004,"Pale",40.398,-74.2344,-0.00239999999999441,-0.00699999999999079
"FL",-82.5734,27.4961,"Wheat",28.0949,-81.548,0.598800000000001,1.0254
"FL",-82.5644,27.2748,"Wheat",28.0949,-81.548,0.8201,1.0164
"FL",-81.4643,28.4247,"Wheat",28.0949,-81.548,-0.329800000000002,-0.0837000000000074
"CA",-118.417,33.9693,"Wheat",37.9779,-122.415,4.0086,-3.998
"GA",-84.443,33.6416,"Pale",33.9931,-84.3196,0.351500000000001,0.123400000000004
"GA",-84.4487,33.6158,"Pale",33.9931,-84.3196,0.377299999999998,0.129100000000008
"FL",-81.396,30.3239,"Pale",28.0949,-81.548,-2.229,-0.152000000000001
"NY",-73.5723,41.4201,"Pale",40.78515,-73.9843,-0.634949999999996,-0.411999999999992
"NY",-73.5723,41.4201,"Pale",40.78515,-73.9843,-0.634949999999996,-0.411999999999992
"NY",-73.5723,41.4201,"Pale",40.78515,-73.9843,-0.634949999999996,-0.411999999999992
"NY",-73.5723,41.4201,"Pale",40.78515,-73.9843,-0.634949999999996,-0.411999999999992
"FL",-81.548,28.3504,"Pale",28.0949,-81.548,-0.255500000000001,0
"VA",-77.3298,37.5284,"Pale",37.56675,-77.4482,0.0383500000000012,-0.118399999999994
"FL",-82.7478,27.7328,"Pale",28.0949,-81.548,0.362099999999998,1.1998
"NY",-73.9897,40.7596,"Pale",40.78515,-73.9843,0.0255500000000026,0.00540000000000873
"CA",-123.215,39.267,"Pale",37.9779,-122.415,-1.2891,0.799999999999997
"CO",-106.29,39.6301,"Pale",39.74725,-105.027,0.117150000000002,1.26300000000001
"AZ",-112.072,33.4571,"Pale",33.5664,-112.0315,0.109300000000005,0.0405000000000086
"CO",-104.952,39.7195,"Pale",39.74725,-105.027,0.0277500000000046,-0.0750000000000028
"OR",-121.322,44.0469,"Pale",45.5166,-122.656,1.4697,-1.334
"IN",-85.1012,41.1347,"Pale",39.9325,-86.0955,-1.2022,-0.994299999999996
"IL",-88.2011,42.2508,"Pale",41.8881,-88.0669,-0.362699999999997,0.134199999999993
"IN",-87.5165,41.5354,"Pale",39.9325,-86.0955,-1.6029,1.42099999999999
"PA",-75.4869,39.9054,"Pale",40.2875,-75.9941,0.382100000000001,-0.507199999999997
"IL",-87.6833,42.0488,"Pale",41.8881,-88.0669,-0.160699999999999,-0.383600000000001
"UT",-111.971,41.1793,"IPA",40.7602,-111.887,-0.4191,0.0840000000000032
"OH",-84.6185,40.1252,"IPA",39.6268,-84.1733,-0.498399999999997,0.4452
"WI",-88.3596,43.2375,"IPA",43.0746,-88.1102,-0.1629,0.249399999999994
"PA",-75.4164,40.6578,"IPA",40.2875,-75.9941,-0.3703,-0.577700000000007
"FL",-81.5851,28.4053,"Pale",28.0949,-81.548,-0.310400000000001,0.0370999999999952
"IL",-90.4417,41.5159,"Pale",41.8881,-88.0669,0.372199999999999,2.37479999999999
"NY",-73.9799,40.685,"Pale",40.78515,-73.9843,0.100149999999999,-0.00439999999998975
"PA",-76.7296,39.9664,"Pale",40.2875,-75.9941,0.321100000000001,0.735500000000002
"HI",-157.799,21.4085,"Pale",21.09355,-157.1175,-0.31495,0.6815
"PA",-75.5428,39.8635,"Pale",40.2875,-75.9941,0.423999999999999,-0.451300000000003
"WI",-87.999,42.9778,"Pale",43.0746,-88.1102,0.0967999999999947,-0.111200000000011
"MI",-85.4858,43.1004,"Pale",42.7705,-84.20155,-0.329900000000002,1.28425
"MI",-85.5867,42.9156,"Pale",42.7705,-84.20155,-0.145099999999999,1.38515
"MI",-85.4906,43.0914,"Pale",42.7705,-84.20155,-0.320900000000002,1.28905
"TN",-86.7982,36.1492,"IPA",36.151,-86.7968,0.00180000000000291,0.00139999999998963
"NJ",-74.997,39.9187,"IPA",40.398,-74.2344,0.479300000000002,0.762600000000006
"OH",-84.2528,39.1015,"IPA",39.6268,-84.1733,0.525300000000001,0.0794999999999959
"WI",-87.9044,43.0408,"IPA",43.0746,-88.1102,0.0337999999999994,-0.205800000000011
"MA",-71.0551,42.3632,"IPA",42.3518,-71.135,-0.0114000000000019,-0.0799000000000092
"ND",-98.3685,48.761,"Lager",48.32815,-97.7174,-0.432850000000002,0.6511
"CO",-106.045,39.4819,"Lager",39.74725,-105.027,0.265349999999998,1.018
"NC",-77.7955,34.2083,"Lager",35.5917,-80.7803,1.3834,-2.98480000000001
"MA",-72.592,42.1021,"Lager",42.3518,-71.135,0.249699999999997,1.45699999999999
"NY",-77.6181,43.1234,"Lager",40.78515,-73.9843,-2.33825,3.63380000000001
"PA",-76.4228,41.002,"Other",40.2875,-75.9941,-0.714500000000001,0.428699999999992
"IN",-87.4951,41.539,"Other",39.9325,-86.0955,-1.6065,1.39959999999999
"TX",-97.7439,30.2711,"Other",31.8181,-97.0367,1.547,0.7072
"TX",-97.3353,32.7305,"Other",31.8181,-97.0367,-0.912399999999998,0.298600000000008
"MI",-85.677,44.5043,"Other",42.7705,-84.20155,-1.7338,1.47545000000001
"CA",-124.103,40.948,"Other",37.9779,-122.415,-2.9701,1.68799999999999
"NV",-115.172,36.1248,"Other",36.054,-115.09,-0.0707999999999984,0.0819999999999936
"IL",-87.6741,41.8806,"Other",41.8881,-88.0669,0.00750000000000028,-0.392800000000008
"ME",-70.2327,44.1185,"Other",44.1061,-70.2255,-0.0123999999999995,0.00719999999999743
"CA",-118.499,34.0084,"Other",37.9779,-122.415,3.9695,-3.91600000000001
"NY",-73.9828,40.7685,"Other",40.78515,-73.9843,0.0166499999999985,-0.00149999999999295
"IL",-87.6264,41.8956,"Other",41.8881,-88.0669,-0.00750000000000028,-0.4405
"IL",-87.6288,41.8888,"Other",41.8881,-88.0669,-0.000700000000001921,-0.438100000000006
"NH",-70.9777,43.3048,"Other",42.8978,-71.4387,-0.406999999999996,-0.460999999999999
"NJ",-74.4966,40.6168,"Other",40.398,-74.2344,-0.218799999999995,0.262200000000007
"MD",-77.0502,39.0404,"Belgian",39.2825,-76.8102,0.242100000000001,0.240000000000009
"MD",-77.2068,39.1152,"IPA",39.2825,-76.8102,0.167299999999997,0.396600000000007
"VA",-78.4019,37.3059,"IPA",37.56675,-77.4482,0.260849999999998,0.953699999999998
"NE",-96.1319,41.2428,"Wheat",41.285,-96.0075,0.042199999999994,0.124400000000009
"TX",-94.7464,32.543,"Wheat",31.8181,-97.0367,-0.724899999999998,-2.2903
"PA",-76.3892,40.0401,"Wheat",40.2875,-75.9941,0.247399999999999,0.395099999999999
"PA",-79.9827,40.4521,"Wheat",40.2875,-75.9941,-0.1646,3.98859999999999
"VA",-77.0464,38.805,"Wheat",37.56675,-77.4482,-1.23825,-0.401799999999994
"MO",-90.2621,38.6397,"Wheat",38.8689,-94.18805,0.229199999999999,-3.92595
"UT",-111.888,40.7551,"Other",40.7602,-111.887,0.00509999999999877,0.00100000000000477
"OH",-82.9069,40.0553,"Other",39.6268,-84.1733,-0.4285,-1.2664
"NC",-78.3945,35.6491,"Other",35.5917,-80.7803,-0.0573999999999941,-2.38580000000002
"CA",-117.902,33.9836,"Other",37.9779,-122.415,3.9943,-4.51300000000001
"NE",-95.9315,41.2545,"Other",41.285,-96.0075,0.0304999999999964,-0.0759999999999934
"NE",-96.1795,41.2327,"Other",41.285,-96.0075,0.0522999999999954,0.172000000000011
"NE",-95.9663,41.258,"Other",41.285,-96.0075,0.0269999999999939,-0.0411999999999892
"FL",-82.3764,28.2347,"Other",28.0949,-81.548,-0.139800000000001,0.828400000000002
"GA",-84.4767,33.8645,"Other",33.9931,-84.3196,0.128599999999999,0.1571
"PA",-78.4144,40.487,"Other",40.2875,-75.9941,-0.1995,2.4203
"FL",-81.9262,28.0095,"Other",28.0949,-81.548,0.0853999999999999,0.378199999999993
"NJ",-74.9969,39.6705,"Other",40.398,-74.2344,0.727500000000006,0.762500000000003
"PA",-75.1694,39.9043,"Other",40.2875,-75.9941,0.383200000000002,-0.824700000000007
"MD",-76.6157,39.2975,"Other",39.2825,-76.8102,-0.0150000000000006,-0.194499999999991
"SC",-79.965,32.7405,"Other",32.99545,-80.19675,0.254950000000001,-0.231750000000005
"MI",-87.6677,46.4886,"Other",42.7705,-84.20155,-3.7181,3.46615
"NJ",-75.0118,39.7301,"Other",40.398,-74.2344,0.667900000000003,0.7774
"DE",-75.7463,39.683,"Other",39.683,-75.7106,0,0.0357000000000056
"HI",-155.878,19.9223,"Other",21.09355,-157.1175,1.17125,-1.23950000000002
"TX",-97.0598,32.9419,"Blonde",31.8181,-97.0367,-1.1238,0.0230999999999995
"CA",-120.14,39.1723,"Blonde",37.9779,-122.415,-1.1944,-2.27500000000001
"AZ",-110.929,32.2287,"Blonde",33.5664,-112.0315,1.3377,-1.10249999999999
"AZ",-112.054,33.5488,"Blonde",33.5664,-112.0315,0.0176000000000016,0.022500000000008
"CA",-122.14,37.7781,"Blonde",37.9779,-122.415,0.199799999999996,-0.275000000000006
